pl_name,pl_hab,pl_orbper,pl_rade,pl_masse,pl_eqt,st_teff,sy_dist
Kepler-305 b,0,5.48711441,3.24,,836,5103,868.477
Kepler-305 c,0,8.29087418,3.34,,745,5106,868.477
Kepler-305 d,0,16.73865956,2.68,,590,5106,868.477
Kepler-305 e,0,3.20539833,1.83,,1023,5106,868.477
Kepler-306 b,0,4.64621076,1.82,,930,5219,775.679
Kepler-306 c,0,7.24022418,2.14,,716,4955,775.679
Kepler-306 d,0,17.32668599,2.57,,600,5219,775.679
Kepler-306 e,0,44.8412214,2.74,,437,5219,775.679
Kepler-307 b,0,10.4208,2.43,7.44,,5367,575.581
Kepler-307 c,0,13.0729,2.2,3.64,,5367,575.581
Kepler-308 b,0,9.69502544,2.23,,833,5896,1335.92
Kepler-308 c,0,15.3825006,2.19,,715,5896,1335.92
Kepler-309 b,0,5.92365747,0.99,,531,3883,544.568
Kepler-309 c,0,105.3551025,1.71,,202,3880,544.568
Kepler-31 b,0,20.86021267,5.28,,781,6505,1664.64
Kepler-31 c,0,42.63427848,5.22,,615,6035,1664.64
Kepler-31 d,0,87.6475334,4.06,,484,6505,1664.64
Kepler-310 b,0,13.93072278,1.21,,714,5795,602.268
Kepler-310 c,0,56.476167,3.33,,448,5795,602.268
Kepler-310 d,0,92.8747294,2.64,,353,5497,602.268
Kepler-311 b,0,9.17617167,1.66,,960,5903,778.654
Kepler-311 c,0,19.7383992,1.61,,744,5903,778.654
Kepler-311 d,0,232.058029,2.01,,316,5897,778.654
Kepler-312 b,0,1.77244975,0.98,,1641,6173,797.72
Kepler-312 c,0,19.74732846,2.43,,735,6173,797.72
Kepler-313 b,0,14.9702081,1.91,,785,5900,
Kepler-313 c,0,32.2752118,1.7,,608,5900,
Kepler-314 b,0,2.46106655,0.81,,1218,5497,268.881
Kepler-314 c,0,5.96040108,2.87,,907,5497,268.881
Kepler-315 b,0,96.105471,3.89,,378,5724,1160.63
Kepler-315 c,0,265.47847,4.2,,291,5792,1160.63
Kepler-316 b,0,2.240486391,1.19,,815,4132,384.938
Kepler-316 c,0,6.8277839,1.32,,562,4132,384.938
Kepler-317 b,0,5.52417517,2.11,,951,5497,940.584
Kepler-317 c,0,8.77514782,1.91,,837,5334,940.584
Kepler-318 b,0,4.66271902,3.86,,1039,5729,489.141
Kepler-318 c,0,11.8150013,4.59,,973,5903,489.141
Kepler-319 b,0,4.362744362,3.24,,1447,5903,503.436
Kepler-319 c,0,6.941359624,5.22,,1240,5903,503.436
Kepler-319 d,0,31.78209253,4.56,,746,5903,503.436
Kepler-32 b,0,5.90127815,1.94,,514,3731,323.847
Kepler-32 c,0,8.75210645,2.2,,449,3727,323.847
Kepler-32 d,0,22.78076945,2.29,,327,3727,323.847
Kepler-32 e,0,2.896013787,1.32,,650,3727,323.847
Kepler-32 f,0,0.742957911,1.47,,1026,3731,323.847
Kepler-320 b,0,8.37159554,2.39,,1292,6426,826.613
Kepler-320 c,0,17.9346606,2.8,,1002,6426,826.613
Kepler-321 b,0,4.915387067,1.78,,1116,5881,384.542
Kepler-321 c,0,13.0939051,2.24,,805,5881,384.542
Kepler-322 b,0,1.653889476,0.97,,1373,5390,400.48
Kepler-322 c,0,4.337224039,1.59,,1016,5496,400.48
Kepler-323 b,0,1.678328,1.381,3.9,1838,6004,454.883
Kepler-323 c,0,3.5538229,1.57,6.8,1431,6004,454.883
Kepler-324 b,0,4.38536461,1.11,,941,5355,501.574
Kepler-324 c,0,51.8096695,3.25,,413,5355,501.574
Kepler-324 e,0,13.97946561,1.52,,639,5355,501.574
Kepler-325 b,0,4.544437773,2.94,,1105,5749,823.242
Kepler-325 c,0,12.76224947,3.33,,783,5749,823.242
Kepler-325 d,0,38.7149617,2.62,,498,5445,823.242
Kepler-326 b,0,2.248288213,1.25,,1127,5103,487.675
Kepler-326 c,0,4.580338622,2.79,,1258,5192,487.675
Kepler-326 d,0,6.76689811,2.43,,1104,5192,487.675
Kepler-327 b,0,2.549562652,1.11,,682,3716,241.987
Kepler-327 c,0,5.21230171,1.04,,537,3716,241.987
Kepler-327 d,0,13.96948245,1.7,,392,3799,241.987
Kepler-328 b,0,34.9176592,3.33,,600,6167,2213.19
Kepler-328 c,0,71.3116598,4.94,,475,6194,2213.19
Kepler-329 b,0,7.41634311,1.36,,522,4045,439.719
Kepler-329 c,0,18.6848057,2.06,,384,4045,439.719
Kepler-33 b,0,5.66793,1.74,,,5904,1209.16
Kepler-33 c,0,13.17562,3.2,,,5904,1209.16
Kepler-33 d,0,21.77596,5.35,,,5904,1209.16
Kepler-33 e,0,31.7844,4.02,,,5904,1209.16
Kepler-33 f,0,41.02902,4.46,,,5904,1209.16
Kepler-330 b,0,8.25981532,1.31,,710,5108,717.527
Kepler-330 c,0,15.95545002,2.21,,570,5108,717.527
Kepler-331 b,0,8.45747483,1.99,,538,4345,580.119
Kepler-331 c,0,17.2811521,2.05,,424,4345,580.119
Kepler-331 d,0,32.1340737,1.92,,345,4345,580.119
Kepler-332 b,0,7.62635494,1.21,,703,4955,344.19
Kepler-332 c,0,15.99560373,1.04,,550,4955,344.19
Kepler-332 d,0,34.2115022,1.15,,427,4955,344.19
Kepler-333 b,0,12.55109333,1.46,,470,4159,324.413
Kepler-333 c,0,24.0882568,1.2,,378,4159,324.413
Kepler-334 b,0,5.47033694,1.03,,1049,5827,426.59
Kepler-334 c,0,12.75802811,1.37,,791,5827,426.59
Kepler-334 d,0,25.09852783,1.39,,631,5827,426.59
Kepler-335 b,0,6.56225728,1.69,,972,6003,1278.97
Kepler-335 c,0,67.8450771,1.48,,447,6003,1278.97
Kepler-336 b,0,2.024820339,0.73,,1412,6029,768.86
Kepler-336 c,0,9.59993139,1.42,,841,6029,768.86
Kepler-336 d,0,20.67879355,1.66,,651,6029,768.86
Kepler-337 b,0,3.29276965,1.3,,1438,5684,677.975
Kepler-337 c,0,9.69315023,1.89,,1017,5683,677.975
Kepler-338 b,0,13.72707449,2.47,,1005,5923,552.798
Kepler-338 c,0,24.3111399,2.37,,831,5923,552.798
Kepler-338 d,0,44.4301361,2.8,,680,5923,552.798
Kepler-338 e,0,9.34144548,1.76,,1143,5923,552.798
Kepler-339 b,0,4.97761996,1.46,,954,5627,616.637
Kepler-339 c,0,6.98803345,1.18,,852,5627,616.637
Kepler-339 d,0,10.55838956,1.16,,742,5627,616.637
Kepler-34 b,0,288.822,8.564,69.92,,5913,1800.82
Kepler-340 b,0,14.8444836,2.49,,1092,6642,808.762
Kepler-340 c,0,22.8245485,5.69,,1448,8241,808.762
Kepler-341 b,0,5.19556758,1.14,,1095,6008,1047.03
Kepler-341 c,0,8.01041305,1.73,,948,6008,1047.03
Kepler-341 d,0,27.6665971,1.96,,627,6008,1047.03
Kepler-341 e,0,42.4730575,2.43,,544,6008,1047.03
Kepler-342 b,0,15.17026179,1.82,,868,6475,781.611
Kepler-342 c,0,26.2348478,1.59,,723,6475,781.611
Kepler-342 d,0,39.4576228,2.8,,658,6297,781.611
Kepler-342 e,0,1.644224613,0.83,,1820,6475,781.611
Kepler-343 b,0,8.96848108,1.79,,946,6122,927.193
Kepler-343 c,0,23.2218189,1.53,,689,6122,927.193
Kepler-344 b,0,21.96399084,2.64,,643,5774,1002.94
Kepler-344 c,0,125.602302,3.19,,360,5774,1002.94
Kepler-345 b,0,7.41557859,0.79,,610,4386,
Kepler-345 c,0,9.38742889,1.22,,564,4386,
Kepler-346 b,0,6.51111985,2.71,,1008,6032,984.105
Kepler-346 c,0,23.85163032,3.3,,654,6032,984.105
Kepler-347 b,0,12.7983044,1.99,,811,6092,1298.88
Kepler-347 c,0,27.3216332,1.64,,629,6092,1298.88
Kepler-347 d,0,85.520888,1.72,,430,6092,1298.88
Kepler-348 b,0,7.05675145,1.68,,1196,6388,570.783
Kepler-348 c,0,17.2654644,1.07,,824,6395,570.783
Kepler-349 b,0,5.92972237,1.92,,972,5741,940.724
Kepler-349 c,0,12.24764145,1.97,,775,5941,940.724
Kepler-35 b,0,131.458,8.16,40.363,,5606,1819.17
Kepler-350 b,0,11.18961,1.5,,979,6217,956.859
Kepler-350 c,0,17.84848082,2.45,,838,6217,956.859
Kepler-350 d,0,26.1363511,2.46,,738,6217,956.859
Kepler-351 b,0,37.0551726,3.19,,498,5642,1083.91
Kepler-351 c,0,57.2486691,3.26,,430,5646,1083.91
Kepler-351 d,0,142.544247,2.95,,317,5646,1083.91
Kepler-352 b,0,10.05545337,0.89,,685,5238,252.733
Kepler-352 c,0,16.33269854,1.25,,583,5238,252.733
Kepler-352 d,0,6.8873113,0.72,,788,5208,252.733
Kepler-353 b,0,5.7952971,1.08,,549,3903,384.694
Kepler-353 c,0,8.41100305,1.8,,472,3757,384.694
Kepler-354 b,0,5.47665368,2,,740,4650,554.064
Kepler-354 c,0,16.9348104,1.31,,508,4650,554.064
Kepler-354 d,0,24.2102171,1.47,,451,4650,554.064
Kepler-355 b,0,11.0317307,1.5,,878,6184,1432.17
Kepler-355 c,0,25.7624524,2.83,,662,6184,1432.17
Kepler-356 b,0,4.61268045,1.3,,1207,6129,707.559
Kepler-356 c,0,13.12163551,1.64,,852,6129,707.559
Kepler-357 b,0,6.47538919,1.9,,804,5033,688.573
Kepler-357 c,0,16.85827722,2.5,,584,5033,688.573
Kepler-357 d,0,49.5004952,3.38,,408,5033,688.573
Kepler-358 b,0,34.0607631,2.91,,554,5910,1101.1
Kepler-358 c,0,83.4886218,3.39,,411,5910,1101.1
Kepler-359 b,0,25.5638576,3.83,,665,6210,1443.21
Kepler-359 c,0,57.6896212,5.14,,512,6228,1443.21
Kepler-359 d,0,77.085964,30.34,,460,6210,1443.21
Kepler-36 b,0,13.83989,1.486,4.45,978,5911,527.956
Kepler-36 c,0,16.23855,3.679,8.08,928,5911,527.956
Kepler-360 b,0,3.289722169,1.62,,1296,6052,876.044
Kepler-360 c,0,7.1864526,2.11,,998,6052,876.044
Kepler-361 b,0,8.48653576,1.29,,1048,6327,930.32
Kepler-361 c,0,55.1866695,2.24,,561,6327,930.32
Kepler-362 b,0,10.32738017,0.84,,739,5776,1090.51
Kepler-362 c,0,37.8658982,1.68,,479,5776,1090.51
Kepler-363 b,0,3.61461353,1.74,,1655,5759,762.596
Kepler-363 c,0,7.54233911,2.35,,1295,5759,762.596
Kepler-363 d,0,11.9320869,2.98,,1112,5759,762.596
Kepler-364 b,0,25.7457529,1.45,,728,6484,891.462
Kepler-364 c,0,59.9810586,1.99,,549,6484,891.462
Kepler-365 b,0,10.66487537,1.83,,868,6011,1038.99
Kepler-365 c,0,17.7838298,1.6,,729,6014,1038.99
Kepler-366 b,0,3.28192056,1.6,,1326,5859,1856.28
Kepler-366 c,0,12.51618164,1.79,,844,6210,1856.28
Kepler-367 b,0,37.8154157,1.21,,401,4856,188.027
Kepler-367 c,0,53.5778376,1.36,,350,4722,188.027
Kepler-368 b,0,26.8476325,1.22,,523,5501,770.978
Kepler-368 c,0,72.381301,1.42,,376,5501,770.978
Kepler-369 b,0,2.732767897,1.42,,687,3825,
Kepler-369 c,0,14.87153514,1.32,,339,3591,
Kepler-37 b,0,13.36702,0.3098,0.79,718,5357,63.9207
Kepler-37 c,0,21.301848,0.755,1.3,615,5357,63.9207
Kepler-37 d,0,39.7922622,2.03,2,499,5357,63.9207
Kepler-37 e,0,51.20690303,,,,5391,63.9207
Kepler-370 b,0,4.57950946,1.3,,1043,5845,1167.94
Kepler-370 c,0,19.023152,1.91,,649,5845,1167.94
Kepler-371 b,0,34.7629923,1.69,,560,6038,813.192
Kepler-371 c,0,67.9687026,1.54,,448,6038,813.192
Kepler-372 b,0,6.84976206,1.43,,1132,6517,1493.95
Kepler-372 c,0,20.0545077,2.47,,792,6517,1493.95
Kepler-372 d,0,30.0899459,2.25,,660,6056,1493.95
Kepler-373 b,0,5.53532955,1.38,,962,5783,1090.45
Kepler-373 c,0,16.726052,1.15,,665,5783,1090.45
Kepler-374 b,0,1.897834018,1.04,,1471,5975,1265.61
Kepler-374 c,0,3.28280266,1.09,,1226,5975,1265.61
Kepler-374 d,0,5.02818614,1.29,,1063,5975,1265.61
Kepler-375 b,0,12.12582991,1.58,,743,5821,1238.81
Kepler-375 c,0,19.9865916,4.22,,720,5500,1238.81
Kepler-376 b,0,4.92031217,0.95,,1143,5906,923.067
Kepler-376 c,0,14.17220432,1.72,,804,5906,923.067
Kepler-377 b,0,12.5094525,1.16,,810,6167,823.804
Kepler-377 c,0,27.0141783,1.58,,626,6167,823.804
Kepler-378 b,0,16.09231474,2.38,,812,4799,152.094
Kepler-378 c,0,28.9060526,0.79,,414,4657,152.094
Kepler-379 b,0,20.0984215,1.44,,765,6273,731.274
Kepler-379 c,0,62.7845002,2.12,,523,6273,731.274
Kepler-38 b,0,105.599,4.3,122,475,5623,1174.59
Kepler-380 b,0,3.930871,1.07,,1266,6043,813.713
Kepler-380 c,0,7.63006848,1.25,,1015,6043,813.713
Kepler-381 b,0,5.62904396,1.39,,1576,6197,267.323
Kepler-381 c,0,13.39152873,1.41,,1198,6550,267.323
Kepler-381 d,0,8.2563025,1.31,,1408,6550,267.323
Kepler-382 b,0,5.26212693,1.46,,1019,5594,935.446
Kepler-382 c,0,12.16281552,1.68,,771,5594,935.446
Kepler-383 b,0,12.90475463,1.39,,564,4710,
Kepler-383 c,0,31.2009333,1.39,,420,4710,
Kepler-384 b,0,22.5968256,1.3,,670,5610,895.678
Kepler-384 c,0,45.3485277,1.2,,491,5585,895.678
Kepler-385 b,0,10.04377084,3.21,,975,6308,1432.61
Kepler-385 c,0,15.1622735,3.3,,850,6308,1432.61
Kepler-385 d,0,56.414742,2.46,,549,6308,1432.61
Kepler-386 b,0,12.3102846,1.26,,638,5177,882.462
Kepler-386 c,0,25.1934467,1.78,,502,5177,882.462
Kepler-387 b,0,6.79164786,1.08,,1073,6303,801.052
Kepler-387 c,0,11.8377261,1.06,,891,6303,801.052
Kepler-388 b,0,3.17323306,0.91,,830,4500,
Kepler-388 c,0,13.29706969,0.96,,515,4500,
Kepler-389 b,0,3.24416463,1.58,,1049,5380,816.559
Kepler-389 c,0,14.5123099,1.45,,636,5380,816.559
Kepler-39 b,0,21.087168,12.240228,5689.157,851,6260,1057.41
Kepler-390 b,0,6.73808701,0.73,,786,5168,435.277
Kepler-390 c,0,13.0600399,0.8,,630,5168,435.277
Kepler-391 b,0,7.4175,2.5,1100,930,5038,869.236
Kepler-391 c,0,20.501,2.88,450,662,5038,869.236
Kepler-392 b,0,5.34185804,1.19,,1360,6474,681.428
Kepler-392 c,0,10.42317343,1.07,,901,5767,681.428
Kepler-393 b,0,9.18247194,1.51,,1228,6735,881.404
Kepler-393 c,0,14.6134781,1.12,,901,6194,881.404
Kepler-394 b,0,8.00505342,1.72,,1063,6426,1058.72
Kepler-394 c,0,12.13065293,1.81,,926,6426,1058.72
Kepler-394 d,0,5.61357629,1.5,,1197,6426,1058.72
Kepler-395 b,0,7.054259,1.186,,576,3931,421.382
Kepler-395 c,0,34.98956,1.336,,341,3931,421.382
Kepler-396 b,0,42.99255302,3.49,,531,5579,223.757
Kepler-396 c,0,88.5122014,4.7,,390,5593,223.757
Kepler-397 b,0,22.2508247,1.78,,498,5114,
Kepler-397 c,0,135.4978256,6.01,,295,5307,
Kepler-398 b,0,4.081411491,0.97,,764,4494,177.355
Kepler-398 c,0,11.41945387,0.98,,542,4494,177.355
Kepler-398 d,0,6.83437001,0.85,,643,4494,177.355
Kepler-399 b,0,14.42525565,1.01,,623,5500,740.537
Kepler-399 c,0,26.6757054,1.58,,508,5500,740.537
Kepler-399 d,0,58.0337426,3.21,,486,5467,740.537
Kepler-4 b,0,3.21346,4.002,24.472,1650,5857,487.916
Kepler-40 b,0,6.87349,13.11,699.2,1620,6510,2305.01
Kepler-400 b,0,9.02439889,1.69,,977,6099,845.97
Kepler-400 c,0,17.34088462,1.5,,786,6099,845.97
Kepler-401 b,0,14.38338734,1.79,,956,6347,965.56
Kepler-401 c,0,47.3183002,2.46,,643,6347,965.56
Kepler-401 d,0,184.262741,2.57,,380,6115,965.56
Kepler-402 b,0,4.02877097,1.21,,1311,6052,625.339
Kepler-402 c,0,6.12481814,1.6,,1213,6522,625.339
Kepler-402 d,0,8.9211602,1.26,,1070,6522,625.339
Kepler-402 e,0,11.24283541,1.59,,990,6522,625.339
Kepler-403 b,0,7.03144308,1.09,,1038,6086,840.269
Kepler-403 c,0,54.2811949,2.07,,604,6170,840.269
Kepler-403 d,0,13.61159129,1.09,,833,6086,840.269
Kepler-404 b,0,11.8288843,1.18,,730,5653,812.524
Kepler-404 c,0,14.7512034,1.63,,678,5653,812.524
Kepler-405 b,0,10.61369479,2.34,,783,5817,1065.08
Kepler-405 c,0,29.7272142,3.81,,555,5817,1065.08
Kepler-406 b,0,2.42629,1.43,6.35,,5538,364.03
Kepler-406 c,0,4.62332,0.85,2.71,,5538,364.03
Kepler-407 b,0,0.6693124,1.19,1.93,,5487,338.368
Kepler-407 c,0,3000,,4000,,5476,338.368
Kepler-408 b,0,2.465024332,0.69,,1561,6139,88.7832
Kepler-409 b,0,68.9583216,1.199,6,438,5421,68.173
Kepler-41 b,0,1.8555588,9.550068,156.69019,1554,5660,1093.08
Kepler-410 A b,0,17.833648,2.838,,,6273,147.527
Kepler-411 b,0,3.00516,1.88,,1040,4974,153.676
Kepler-411 c,0,7.834435,4.421,26.4,838,,153.676
Kepler-411 d,0,58.02035,3.319,15.2,410,,153.676
Kepler-411 e,0,31.509728,,10.8,503,,153.676
Kepler-412 b,0,1.7208604,15.031269,299.07803,1850,5750,1086.24
Kepler-413 b,0,66.262,4.347,67,,4700,847.536
Kepler-414 b,0,4.699652821,1.74,,1024,5497,413.46
Kepler-414 c,0,7.170710381,2.73,,890,5497,413.46
Kepler-415 b,0,4.17634276,1.23,,694,4362,530.487
Kepler-415 c,0,8.70797904,2.62,,593,4523,530.487
Kepler-416 b,0,6.31943553,2.71,,986,5670,690.819
Kepler-416 c,0,12.20945351,2.54,,848,5977,690.819
Kepler-416 d,0,3.07644709,1.61,,1253,5670,690.819
Kepler-417 b,0,12.33090437,2.49,,671,5376,973.989
Kepler-417 c,0,15.94251522,2.7,,616,5376,973.989
Kepler-418 b,0,86.67856,13.45,349.6112477,,5820,1002.53
Kepler-418 c,0,12.21828097,5.1,,835,5822,1002.53
Kepler-419 b,0,69.7547,10.76064,820.0014,,6430,1011.36
Kepler-419 c,0,675.47,,2320.1,,6430,1011.36
Kepler-42 b,0,1.2137672,0.78,,519,3068,40.0595
Kepler-42 c,0,0.45328509,0.73,,720,3068,40.0595
Kepler-42 d,0,1.865169,0.57,,450,3068,40.0595
Kepler-421 b,0,704.1984,4.16,,185,5308,348.558
Kepler-422 b,0,7.8914483,12.89,136.66,,5972,722.795
Kepler-423 b,0,2.6843285,13.361,189.101,1605,5560,758.753
Kepler-424 b,0,3.3118644,9.97601,341.98508,,5460,698.646
Kepler-424 c,0,223.3,,,,5460,698.646
Kepler-425 b,0,3.79701816,10.962,79.45,1070,5170,646.647
Kepler-426 b,0,3.21751883,12.22,108.06,1300,5725,843.695
Kepler-427 b,0,10.290994,13.79,92.17,1100,5800,1017.8
Kepler-428 b,0,3.52563254,12.11,403.63,1070,5150,686.284
Kepler-43 b,0,3.02409309,13,994.77,1628,6050,1005.84
Kepler-430 b,0,35.9682344,2.06,,616,5831,917.477
Kepler-430 c,0,110.97378,1.48,,423,5831,917.477
Kepler-431 b,0,6.80252171,0.97,,1337,6293,486.546
Kepler-431 c,0,8.70337044,0.92,,1231,6293,486.546
Kepler-431 d,0,11.9216035,0.87,,851,6006,486.546
Kepler-432 b,0,52.501129,12.834305,1719.4603,,4995,848.023
Kepler-432 c,0,406.2,,,,4995,848.023
Kepler-433 b,0,5.33408384,16.25,896.24,1776,6360,1878.31
Kepler-434 b,0,12.8747099,12.67,908.96,1000,5977,1222.54
Kepler-435 b,0,8.6001536,22.31,266.97,1729,6161,1418.77
Kepler-436 b,0,64.00205,2.73,,,4651,588.867
Kepler-436 c,0,16.79713874,1.7,,423,4299,588.867
Kepler-437 b,0,66.65062,2.14,,,4551,
Kepler-438 b,0,35.23319,1.12,,,3748,
Kepler-439 b,0,178.1396,2.24,,,5431,757.048
Kepler-44 b,0,3.24674,13.9,324.17,1603,5757,1188
Kepler-441 b,0,207.2482,1.64,,,4340,268.003
Kepler-442 b,0,112.3053,1.34,,,4402,365.965
Kepler-444 b,0,3.6001053,0.403,,,5046,36.4396
Kepler-444 c,0,4.5458841,0.497,,,5046,36.4396
Kepler-444 d,0,6.189392,0.53,,,5046,36.4396
Kepler-444 e,0,7.743493,0.546,,,5046,36.4396
Kepler-444 f,0,9.740486,0.741,,,5046,36.4396
Kepler-445 b,0,2.984153469,1.41,,426,3327,127.201
Kepler-445 c,0,4.871222215,2.09,,362,3327,127.201
Kepler-445 d,0,8.15275885,2.44,,305,3327,127.201
Kepler-446 b,0,1.565412847,2.61,,727,3485,96.339
Kepler-446 c,0,3.03621679,2.1,,583,3485,96.339
Kepler-446 d,0,5.1489289,2.44,,489,3485,96.339
Kepler-447 b,0,7.79430132,18.49,435.41,,5493,268.041
Kepler-448 c,0,2500,,6992.26,,,399.398
Kepler-449 b,0,12.58229808,1.53,,917,5587,241.949
Kepler-449 c,0,33.67280658,1.86,,661,5587,241.949
Kepler-45 b,0,2.45524122,11.197791,158.915,787,3820,381.949
Kepler-450 b,0,28.45492088,5.93,,767,6215,455.982
Kepler-450 c,0,15.41308581,2.49,,941,6215,455.982
Kepler-450 d,0,7.5143967,0.96,,1199,6206,455.982
Kepler-451 c,0,1460,,,,29564,396.332
Kepler-451 d,0,43,,,,29564,396.332
Kepler-453 b,0,240.503,6.204,16,,5527,442.846
Kepler-454 b,0,10.5737534,2.37,5.4,916,5687,230.869
Kepler-454 c,0,524.19,,,,5687,230.869
Kepler-454 d,0,4073,,,,5687,230.869
Kepler-457 d,0,10.692115,2.71,,1008,6474,1072.3
Kepler-458 c,0,20.74028645,4.24,,798,6226,1594.74
Kepler-46 b,0,33.60134,9.057,1907,543,5155,777.06
Kepler-46 c,0,57.011,,119.499,455,5155,777.06
Kepler-46 d,0,6.76652078,2.17,,845,5149,777.06
Kepler-460 c,0,220.1303357,6.1,,389,6340,1274.01
Kepler-461 b,0,8.313783059,2.69,,886,5900,692.158
Kepler-462 b,0,84.6866,3,53.9,,7500,596.625
Kepler-462 c,0,207.62,4,6,,7500,596.625
Kepler-463 b,0,8.981014925,3.14,,880,5666,394.804
Kepler-464 b,0,7.256965224,3.38,,1167,5862,667.604
Kepler-465 b,0,9.940672466,2.8,,1032,6522,553.077
Kepler-466 b,0,51.07926307,2.89,,516,5803,530.122
Kepler-466 c,0,3.709213846,1.24,,1236,5803,530.122
Kepler-467 b,0,24.99324193,2.28,,719,5747,466.265
Kepler-468 b,0,38.47875707,13.44,,484,5510,442.871
Kepler-47 b,0,49.532,3.03,636,,5636,1025.02
Kepler-47 c,0,303.137,4.62,8899,,5636,1025.02
Kepler-47 d,0,187.366,7.04,19.02,,,1025.02
Kepler-471 b,0,5.014234575,10.53,,1284,6475,1249.41
Kepler-472 b,0,4.176254191,3.07,,876,4957,306.602
Kepler-473 b,0,14.55731705,5.04,,932,5683,905.937
Kepler-474 b,0,5.660669429,3.24,,1115,5746,841.496
Kepler-475 b,0,3.105508189,2.66,,1016,4938,280.069
Kepler-476 b,0,14.00640392,3.11,,807,5788,813.535
Kepler-477 b,0,11.1199028,2.08,,649,5078,
Kepler-478 b,0,13.2217576,2.86,,667,5237,
Kepler-479 b,0,12.49340725,2.2,,649,5207,344.901
Kepler-48 b,0,4.778,1.88,3.94,,5194,306.738
Kepler-48 c,0,9.67395,2.71,14.61,,5194,306.738
Kepler-48 d,0,42.8961,2.04,7.93,,5194,306.738
Kepler-48 e,0,982,,657,,5194,306.738
Kepler-48 f,0,5219.681854,,,,,306.738
Kepler-480 b,0,4.919583795,2.43,,1264,6495,847.508
Kepler-481 b,0,10.06082567,2.89,,946,5692,813.724
Kepler-482 b,0,56.35418576,2.2,,333,4616,313.068
Kepler-483 b,0,30.229104,2.35,,679,6543,860.355
Kepler-484 b,0,10.04556377,2.19,,766,5632,382.136
Kepler-485 b,0,3.243259796,13.63,,1299,6109,1140.95
Kepler-487 b,0,15.3587684,11.31,,686,5700,872.343
Kepler-487 c,0,38.6520796,2.07,,487,5422,872.343
Kepler-487 d,0,2.418405445,2.79,,1270,5700,872.343
Kepler-489 b,0,17.27629612,8.34,,587,5085,369.645
Kepler-49 b,0,7.203850636,2.23,,493,3816,311.222
Kepler-49 c,0,10.91274807,2.63,,429,3816,311.222
Kepler-49 d,0,2.576569689,1.54,,694,3816,311.222
Kepler-49 e,0,18.5960431,1.3,,359,3816,311.222
Kepler-490 b,0,3.268695154,12.13,,1422,6418,1523
Kepler-491 b,0,4.225384543,9,,1111,5574,630.785
Kepler-493 b,0,3.003876581,11.42,,1433,6299,1745.77
Kepler-495 b,0,3.413036221,4.55,,986,5332,658.924
Kepler-495 c,0,5.8966109,0.8,,822,5332,658.924
Kepler-496 b,0,8.30864937,1.97,,700,5188,605.274
Kepler-497 b,0,3.573203671,5.95,,1211,5646,1291.98
Kepler-498 b,0,9.61375356,3.46,,931,5997,938.844
Kepler-499 b,0,5.632528453,2.1,,841,5210,556.726
Kepler-5 b,0,3.54846,16.04,671.864,1868,6297,899.777
Kepler-50 b,0,7.8128584,1.54,,1198,6225,250.11
Kepler-50 c,0,9.37664325,1.82,,1127,6225,250.11
Kepler-500 b,0,8.508324398,2.57,,906,5934,807.48
Kepler-501 b,0,5.640677572,4.11,,1085,6217,1125.24
Kepler-501 c,0,3.62275506,1.62,,1304,5794,1125.24
Kepler-502 b,0,4.286866229,4.14,,1217,6228,1591.04
Kepler-504 b,0,9.549275422,1.82,,372,3514,99.0688
Kepler-505 b,0,27.52197994,2.51,,313,3770,283.41
Kepler-506 b,0,6.8834055,2.67,,1086,6184,228.439
Kepler-507 b,0,3.568099612,1.36,,1407,6007,391.644
Kepler-508 b,0,25.30889748,2.36,,862,6283,324.618
Kepler-509 b,0,41.74598855,2.4,,584,5978,332.443
Kepler-51 b,0,45.1542,6.89,3.69,,5670,783.831
Kepler-51 c,0,85.312,9,4,439,6018,783.831
Kepler-51 d,0,130.194,9.7,7.6,381,6018,783.831
Kepler-51 e,0,256.86,,3.8,,5674,783.831
Kepler-510 b,0,19.55659418,2.53,,794,5622,386.177
Kepler-511 b,0,296.6375817,7.56,,332,5866,651.999
Kepler-511 c,0,26.62946276,2.94,,718,5951,651.999
Kepler-512 b,0,34.43587975,1.98,,585,6100,467.375
Kepler-513 b,0,28.86235584,2.19,,639,6084,468.258
Kepler-514 b,0,5.65178922,2.03,,1248,6085,455.336
Kepler-515 b,0,19.96367208,1.5,,564,5250,
Kepler-516 b,0,24.85462415,4.97,,933,6956,687.094
Kepler-517 b,0,60.92832271,2.87,,474,5598,289.907
Kepler-518 b,0,8.512035877,4.38,,1252,6164,337.901
Kepler-519 b,0,24.3078946,2.11,,535,5377,246.61
Kepler-52 b,0,7.8774163,2.16,,553,4126,321.542
Kepler-52 c,0,16.38522911,1.69,,390,3898,321.542
Kepler-52 d,0,36.4454001,1.99,,332,4126,321.542
Kepler-520 b,0,19.67416124,1.57,,709,6108,623.901
Kepler-520 c,0,5.21104261,1.05,,1104,6108,623.901
Kepler-521 b,0,22.20809549,3.02,,803,6336,830.638
Kepler-522 b,0,38.58422849,4.76,,652,6267,639.239
Kepler-523 b,0,5.835983111,1.93,,892,5509,253.295
Kepler-524 b,0,7.97419807,2.16,,1062,6049,1058.24
Kepler-524 c,0,1.88897906,1.03,,1717,6049,1058.24
Kepler-525 b,0,18.68404933,3.64,,829,5546,992.852
